Id	Name	Kind	Censored_Desc
5375	קדם כפר היין - יקב אסף	יקבים	" 
 מצונזר אסף מגדלים כרמים משנת 1990 ומייצרים יין משנת 1997 . ליקב 60 דונם המחולקים ל - 6 חלקות . 
 לכל חלקה אופי משלה המשפיע על הטעמים והארומות של המוצר הסופי . רוב הכרמים גדלים בגובה 550 מטר מעל פני הים . חלקה אחת גדלה צפונית בגובה 900 מטר שם יורד שלג בחורף . הכרמים כולם מטופלים אישית ע”י אסף קדם . היבול מכל כרם מופרד , ועובר תהליך תסיסה בנפרד ובכך נשמרים מאפייניו הייחודיים . 
 מצונזר מיכלי נירוסטה , מסחטה ומגרסה מודרניות - וציוד חדיש הכולל מכונת מילוי וביקבוק , קראשר , מסחטה , ומכונת תוויות . 
 
 בנוסף , מצונזר מעבדה משוכללת המשמשת לבדיקות יין לאורך כל תהליך הייצור . 
 בחדר החביות מתיישן היין ומקבל טעמים וניחוחות נפלאים . 
 אנחנו מאמינים שאיכות היין מתחילה בכרמים . אופן גידול הכרמים , הגובה בו הם נמצאים , תנאי האקלים ואדמת הבזלת – ה""טרואר "" , לכל אלה השפעה ישירה על איכות הענבים . ייצור היין בהמשך נעשה מתוך אהבה ובאמצעות ידע ונסיון רב . זהו סוד קסמם של יינות אסף . 
 
 החוט המקשר בין טיפוח הכרמים , מיקומנו הגיאוגרפי ומעל לכל – אהבת היצירה והמשפחתיות מאפשר לנו ליצור יינות ייחודיים מצונזר ריחות וטעמים מופלאים 
 קרדיט לצילומים :    אסף קרלה 
 
 "
5480	יקב הר אודם	יקבים	"את מצונזר הר אודם הקימו עידית ומיכאל אלפסי , בשנת 2003 , לאחר שנים רבות של לבטים , חשיבה ותכנון . היה להם חלום לעשייה משפחתית משותפת בגולן יחד עם דור הבנים וכן , היתה להם אהבה גדולה ליין – אלו השתלבו להקמת מצונזר בוטיק משפחתי המייצר יינות ייחודיים , יצירתיים , איכותיים והחשוב מכל טעימים . את מצונזר הקימו בביתם , במושב אודם , בלב הנוף המרהיב של צפון הגולן . המושב ממוקם בגובה 1,100 מטר מעל פני הים , מוקף יער אלונים . 
 
 "
5482	יקב הרי גליל	יקבים	"מצונזר הרי גליל   - סיור מרתק בעקבות יינות היקביקב הרי גליל מציע סיור מודרך המלווה בחוויה רב חושית הסובבת כל כולה סביב היין .   בסיור נחווה את מסע הענבים מהכרם ועד לבקבוק תוך שאנו לומדים על אזורי גידול , מכלי נירוסטה , חביות עץ , גוף וארומה .   הסיור כולל:• סיור מרתק העוקב אחר תהליך ייצור היין   • צפייה בסרט אור – קולי "" היין כמעשה אמנות""• תצפית פנוראמית לעבר הנוף הגלילי• טעימת יינות מקצועית המותירה טעם מיוחד• ביקור בחנות מצונזר המציעה יינות ואביזרים משלימים"
5587	יקב נעמן	יקבים	"מצונזר "" נעמן "" הוקם על ידי רמי ובטינה נעמן , אשר עברו מרמת השרון לרמות נפתלי בגליל העליון בשנת 2001 . 
 "" רמי ובטינה הקימו ברמות נפתלי מתחם הכולל בית גלילי מאבן עתיקה , סטודיו לאמנות ( בניהולה של בטינה , אמנית , מעצבת ומורה לאמנות ) , שתי סוויטות אירוח ואת מצונזר "" נעמן . 
 
 
 
 "
5636	יקב צפת העתיקה	יקבים	"מצונזר צפת העתיקה נמצא בצפת בין הסמטאות והגלריות שבלב העיר העתיקה ומעניק נופך נוסף למתחם זה , תיירים המגיעים לעיר להתחכך ביופייה ולטבול בקדושתה לא מוותרים על ביקור מצונזר .היקב נחשב ליקב בוטיק המשלב ייצור בתהליכים ידניים מסורתיים וטכנולוגיה מודרנית .את תהליך ייצור היין עוטפים הנשמה והמגע האישי של צוות העובדים ובראשם היינן משה אלון שהינם אנשים יראי שמים . 
 
 "
5647	יקב קסטל	יקבים	"​יקב קסטל הינו מצונזר משפחתי השוכן בהרי יהודה המקדמים את פני העולים לירושלים . ההיסטוריה , כמו גם הגתות העתיקות החצובות באבני האזור , מלמדות כי כבר בעבר הרחוק הייתה כאן דרך יין מקראית . 
 מצונזר הוקם בשנת 1992 והוא מייצר כ-100,000 בקבוקים בשנה . הענבים מגיעים מכרמים של מצונזר הנטועים בהרי יהודה והזנים מהם מיוצר היין הם שרדונה , קברנה סוביניון , מרלו , פטי ורדו , קברנה פראנק ומלבק . 
 "
5691	פארק צלילי המדבר	פארקים וגנים	"מצונזר פסלים הממוקם לצד טיילת המשקיפה אל מעמקי המכתש . מצונזר פסלים מדבריים של אמנים ישראלים , שאליהם היתווספו שמונה פסלים המפיקים מוזיקה באמצעות הרוח . 
 קרדיט לתמונה : אבישי טייכר . מתוך מצונזר פיקיוויקי ."
5707	פארק נחל חדרה	פארקים וגנים	"מצונזר המשתרע בחלקו התחתון של נחל חדרה , בין תחנת הכוח לבין שפך הנחל לים . במרכז מצונזר נחל מים חמים , מדשאות , עצים וטיילת המובילה עד לים . 
 
 צילום : אבישי טיכר"
5766	פארק גולדה מאיר	פארקים וגנים	"מצונזר על שם ראש הממשלה גולדה מאיר . בעבר פעלה מצונזר מחצבה גדולה וכיום יש בו בריכה שמוזנת במי נחל רביבים ובמי מעיינות גיאותרמיים , מדשאות , חורשות וחניונים . מצפון נמצא מצפה טלי , המשקיף על צפון הנגב . 
 קרדיט לתמונה : מרכז להבה אור יהודה , מתוך מצונזר פיקיוויקי 
 "
5854	הגן הארכאולוגי - מרכז דוידסון	ארכיאולוגיה והיסטוריה	"מצונזר ארכיאולוגי הנמצא מחוץ לחומות העיר העתיקה ובו השרידים החשובים ביותר של ירושלים מימי בית שני . מצונזר עומדים שערי חולדה שהוליכו אל בית המקדש . באזור נחפרו עשרות מקוואות טהרה וערימה של אבני הכותל לזכר החורבן . במתחם נמצא "" מרכז דוידסון "" לתצוגה ולהמחשה , המשלב תצוגת תוכן ארכיאולוגי עם אמצעי מחשוב , תצוגה והמחשה חזותית . 
 קרדיט לתמונה : מתוך מצונזר פיקיוויקי . 
 "
5860	"גן החיות התנ""כי"	טבע ובעלי חיים	"מצונזר אכן נאמן לשמו . ליד כל אחת מתצוגות מצונזר החיים המקראיים מוצבים שלטים עם פסוקים מהתנ""ך , וגם לאורך גשר העץ המשקיף על ארץ חיות התנ""ך ובתצוגת העופות הדורסים שהמבקרים עוברים בתוכה . 
 בין האטרקציות האחרות יש פילים , אזור אוסטרלי ובריכת פלמינגו . 
 המבקרים יכולים להתרשם ממראה מצונזר החיות המשתרע על כ-245 ק""מ בנסיעה ברכבת מצונזר ובמרכז המבקרים "" תיבת נוח "" , הבנוי בצורת כלי השיט המקראי של שומר מצונזר החיות הראשון בתנ""ך . 
 תחנת הרכבת של ירושלים קרובה לגן החיות . נסיעה ברכבת לתל אביב או ממנה עשויה להיות תוספת מעניינת לביקור בירושלים . 
 "
5901	הגן הלאומי גן השלושה	פארקים וגנים	"מי המעיין החמימים הזורמים מצונזר השלושה ( הסחנה ) לתוך בריכות שהורחבו ושופרו , שומרים על טמפרטורה של 28 מעלות צלסיוס במשך כל השנה , כך שהרחצה בהם נעימה גם בחורף . בשטח מצונזר יש שחזור של תל עמל , הראשון ביישובי חומה ומגדל שהוקם בשנת 1936 נוכח התנגדות שלטונות המנדט הבריטי להקמת יישובים עבריים . מול תל עמל שוכן מצונזר לארכיאולוגיה אזורית ים תיכונית . 
 קרדיט לתמונה : יח""צ מצונזר השלושה 
 
 
 
 
 "
5903	גן לאומי תל באר שבע	ארכיאולוגיה והיסטוריה	"התכנון העירוני של באר שבע הקדומה וההיסטוריה המקראית של העיר הם שהקנו לה את חשיבותה ההיסטורית , שבזכותה היא נכללת ברשימת אתרי המורשת העולמית של ארגון אונסקו . 
 מצונזר תוכלו לראות את מערכת המים המשוכללת של העיר ואת הבאר שעומקה 70 מטר – הבאר העמוקה ביותר בנגב . בניינים עתיקים אחדים שוחזרו תוך שימוש בלבני בוץ אותנטיות . 
 תראו גם את שער העיר , את הרחובות את בתי המגורים והמחסנים , את ' מזבח הקרנות ' ואת מגדל התצפית שממנו נשקף נוף מרהיב על המדבר ועל באר שבע המודרנית . 
 קרדיט לתמונה : אבישי טייכר . מתוך מצונזר פיקיוויקי .  
 "
5904	גן לאומי חמת טבריה	ארכיאולוגיה והיסטוריה	"בית הכנסת חמת טבריה נבנה בין השנים 286 ו-337 לספירה , בשנים שבהן פעלה הסנהדרין בטבריה . רצפת הפסיפס , שהיא הקדומה ביותר מבין רצפות הפסיפס שהתגלו בבתי כנסת בארץ , מורכבת משלושה ספינים ( "" שטיחים "" ) . 
 בספין המרכזי מתואר גלגל מזלות מרהיב שבמרכזו אל השמש , הליוס . בכל אחת מארבע פינות הספין מתוארת דמות אישה המסמלת אחת מארבע עונות השנה . בכניסה לאתר , בבית המרחץ העתיק , שוכן מצונזר חמאם סולימן . 
 קרדיט לתמונות : מצונזר Pikiwiki 
 "
